,ano,numeroDeNos,numeroDeArestas,grauMedio,densidade,clusterGlobal,clusterMedio,assortatividadeGeral,assortatividadeOscar,centralidadeGrau,centralidadeProximidade,centralidadeBetweeness
0,2007,25,4,0.32,0.013333333333333334,1.0,0.12,1.0,-0.6,"{'Leonardo DiCaprio': 0.0, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.0, 'Forest Whitaker': 0.0, 'Alan Arkin': 0.041666666666666664, 'Jackie Earle Haley': 0.0, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.0, 'Penélope Cruz': 0.0, 'Judi Dench': 0.0, 'Helen Mirren': 0.0, 'Meryl Streep': 0.041666666666666664, 'Kate Winslet': 0.0, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.0, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.0, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.08333333333333333, 'Martin Scorsese': 0.08333333333333333, 'Clint Eastwood': 0.08333333333333333, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0}","{'Leonardo DiCaprio': 0.0, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.0, 'Forest Whitaker': 0.0, 'Alan Arkin': 0.041666666666666664, 'Jackie Earle Haley': 0.0, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.0, 'Penélope Cruz': 0.0, 'Judi Dench': 0.0, 'Helen Mirren': 0.0, 'Meryl Streep': 0.041666666666666664, 'Kate Winslet': 0.0, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.0, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.0, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.08333333333333333, 'Martin Scorsese': 0.08333333333333333, 'Clint Eastwood': 0.08333333333333333, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0}","{'Leonardo DiCaprio': 0.0, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.0, 'Forest Whitaker': 0.0, 'Alan Arkin': 0.0, 'Jackie Earle Haley': 0.0, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.0, 'Penélope Cruz': 0.0, 'Judi Dench': 0.0, 'Helen Mirren': 0.0, 'Meryl Streep': 0.0, 'Kate Winslet': 0.0, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.0, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.0, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.0, 'Martin Scorsese': 0.0, 'Clint Eastwood': 0.0, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0}"
1,2008,48,36,1.5,0.031914893617021274,0.6,0.1706349206349206,0.1719772103819372,-0.28680851063829815,"{'Leonardo DiCaprio': 0.0425531914893617, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.02127659574468085, 'Forest Whitaker': 0.14893617021276595, 'Alan Arkin': 0.02127659574468085, 'Jackie Earle Haley': 0.0425531914893617, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.0, 'Penélope Cruz': 0.02127659574468085, 'Judi Dench': 0.0, 'Helen Mirren': 0.0, 'Meryl Streep': 0.06382978723404255, 'Kate Winslet': 0.02127659574468085, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.1276595744680851, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.06382978723404255, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.0425531914893617, 'Martin Scorsese': 0.10638297872340426, 'Clint Eastwood': 0.1276595744680851, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0, 'George Clooney': 0.06382978723404255, 'Daniel Day-Lewis': 0.0, 'Johnny Depp': 0.0, 'Tommy Lee Jones': 0.02127659574468085, 'Viggo Mortensen': 0.0, 'Casey Affleck': 0.0, 'Javier Bardem': 0.0425531914893617, 'Philip Seymour Hoffman': 0.02127659574468085, 'Hal Holbrook': 0.02127659574468085, 'Tom Wilkinson': 0.0, 'Julie Christie': 0.10638297872340426, 'Marion Cotillard': 0.10638297872340426, 'Laura Linney': 0.10638297872340426, 'Ellen Page': 0.10638297872340426, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.0, 'Amy Ryan': 0.02127659574468085, 'Tilda Swinton': 0.0425531914893617, 'Julian Schnabel': 0.02127659574468085, 'Jason Reitman': 0.0, 'Tony Gilroy': 0.0, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0}","{'Leonardo DiCaprio': 0.12029459901800327, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.08769138993835753, 'Forest Whitaker': 0.13404255319148936, 'Alan Arkin': 0.09981892258940696, 'Jackie Earle Haley': 0.10662475822050291, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.0, 'Penélope Cruz': 0.028368794326241134, 'Judi Dench': 0.0, 'Helen Mirren': 0.0, 'Meryl Streep': 0.12679700977573316, 'Kate Winslet': 0.09574468085106382, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.15638297872340423, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.1078503301540719, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.12679700977573316, 'Martin Scorsese': 0.15638297872340423, 'Clint Eastwood': 0.16177549523110785, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0, 'George Clooney': 0.17375886524822695, 'Daniel Day-Lewis': 0.0, 'Johnny Depp': 0.0, 'Tommy Lee Jones': 0.028368794326241134, 'Viggo Mortensen': 0.0, 'Casey Affleck': 0.0, 'Javier Bardem': 0.0425531914893617, 'Philip Seymour Hoffman': 0.09981892258940696, 'Hal Holbrook': 0.12029459901800327, 'Tom Wilkinson': 0.0, 'Julie Christie': 0.12853395511512677, 'Marion Cotillard': 0.12853395511512677, 'Laura Linney': 0.12853395511512677, 'Ellen Page': 0.12853395511512677, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.0, 'Amy Ryan': 0.12029459901800327, 'Tilda Swinton': 0.1675531914893617, 'Julian Schnabel': 0.11728723404255319, 'Jason Reitman': 0.0, 'Tony Gilroy': 0.0, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0}","{'Leonardo DiCaprio': 0.018501387604070305, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.0, 'Forest Whitaker': 0.04995374653098983, 'Alan Arkin': 0.0, 'Jackie Earle Haley': 0.0, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.0, 'Penélope Cruz': 0.0, 'Judi Dench': 0.0, 'Helen Mirren': 0.0, 'Meryl Streep': 0.036077705827937095, 'Kate Winslet': 0.0, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.0962072155411656, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.018501387604070305, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.0, 'Martin Scorsese': 0.05689176688251619, 'Clint Eastwood': 0.08556891766882517, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0, 'George Clooney': 0.10175763182238669, 'Daniel Day-Lewis': 0.0, 'Johnny Depp': 0.0, 'Tommy Lee Jones': 0.0, 'Viggo Mortensen': 0.0, 'Casey Affleck': 0.0, 'Javier Bardem': 0.0009250693802035153, 'Philip Seymour Hoffman': 0.0, 'Hal Holbrook': 0.0, 'Tom Wilkinson': 0.0, 'Julie Christie': 0.0, 'Marion Cotillard': 0.0, 'Laura Linney': 0.0, 'Ellen Page': 0.0, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.0, 'Amy Ryan': 0.0, 'Tilda Swinton': 0.09990749306197966, 'Julian Schnabel': 0.0, 'Jason Reitman': 0.0, 'Tony Gilroy': 0.0, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0}"
2,2009,69,77,2.2318840579710146,0.032821824381926684,0.4402730375426621,0.2745686680469289,0.1313283627935546,-0.14824561403508799,"{'Leonardo DiCaprio': 0.029411764705882353, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.014705882352941176, 'Forest Whitaker': 0.11764705882352941, 'Alan Arkin': 0.029411764705882353, 'Jackie Earle Haley': 0.029411764705882353, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.014705882352941176, 'Penélope Cruz': 0.058823529411764705, 'Judi Dench': 0.058823529411764705, 'Helen Mirren': 0.029411764705882353, 'Meryl Streep': 0.08823529411764705, 'Kate Winslet': 0.014705882352941176, 'Adriana Barraza': 0.014705882352941176, 'Cate Blanchett': 0.1323529411764706, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.044117647058823525, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.029411764705882353, 'Martin Scorsese': 0.07352941176470588, 'Clint Eastwood': 0.08823529411764705, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0, 'George Clooney': 0.10294117647058823, 'Daniel Day-Lewis': 0.044117647058823525, 'Johnny Depp': 0.029411764705882353, 'Tommy Lee Jones': 0.014705882352941176, 'Viggo Mortensen': 0.044117647058823525, 'Casey Affleck': 0.0, 'Javier Bardem': 0.029411764705882353, 'Philip Seymour Hoffman': 0.044117647058823525, 'Hal Holbrook': 0.014705882352941176, 'Tom Wilkinson': 0.014705882352941176, 'Julie Christie': 0.07352941176470588, 'Marion Cotillard': 0.1323529411764706, 'Laura Linney': 0.08823529411764705, 'Ellen Page': 0.07352941176470588, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.014705882352941176, 'Amy Ryan': 0.029411764705882353, 'Tilda Swinton': 0.029411764705882353, 'Julian Schnabel': 0.014705882352941176, 'Jason Reitman': 0.014705882352941176, 'Tony Gilroy': 0.044117647058823525, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0, 'Richard Jenkins': 0.0, 'Frank Langella': 0.0, 'Sean Penn': 0.044117647058823525, 'Brad Pitt': 0.10294117647058823, 'Mickey Rourke': 0.0, 'Josh Brolin': 0.044117647058823525, 'Robert Downey Jr.': 0.0, 'Heath Ledger': 0.014705882352941176, 'Michael Shannon': 0.014705882352941176, 'Anne Hathaway': 0.0, 'Angelina Jolie': 0.029411764705882353, 'Melissa Leo': 0.0, 'Amy Adams': 0.044117647058823525, 'Viola Davis': 0.08823529411764705, 'Taraji P. Henson': 0.058823529411764705, 'Marisa Tomei': 0.058823529411764705, 'David Fincher': 0.044117647058823525, 'Ron Howard': 0.0, 'Gus Van Sant': 0.0, 'Stephen Daldry': 0.0, 'Danny Boyle': 0.0}","{'Leonardo DiCaprio': 0.14024920312952768, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.1312008674437517, 'Forest Whitaker': 0.21246707638279194, 'Alan Arkin': 0.19107777339123572, 'Jackie Earle Haley': 0.16268907563025212, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.014705882352941176, 'Penélope Cruz': 0.1715095676824947, 'Judi Dench': 0.17048256428319833, 'Helen Mirren': 0.15643180349062702, 'Meryl Streep': 0.18368121442125238, 'Kate Winslet': 0.11573409851745577, 'Adriana Barraza': 0.13557422969187677, 'Cate Blanchett': 0.24974200206398348, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.1636240703177823, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.14751600121914052, 'Martin Scorsese': 0.1757443718228032, 'Clint Eastwood': 0.18487394957983194, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0, 'George Clooney': 0.2173327346205658, 'Daniel Day-Lewis': 0.16946778711484595, 'Johnny Depp': 0.16649466804265567, 'Tommy Lee Jones': 0.11388235294117648, 'Viggo Mortensen': 0.13429522752497228, 'Casey Affleck': 0.0, 'Javier Bardem': 0.13753907360045467, 'Philip Seymour Hoffman': 0.16846501914375217, 'Hal Holbrook': 0.14452075246342191, 'Tom Wilkinson': 0.12710084033613445, 'Julie Christie': 0.206308610400682, 'Marion Cotillard': 0.21900452488687785, 'Laura Linney': 0.21246707638279194, 'Ellen Page': 0.206308610400682, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.014705882352941176, 'Amy Ryan': 0.1460030165912519, 'Tilda Swinton': 0.21900452488687785, 'Julian Schnabel': 0.13888091822094692, 'Jason Reitman': 0.1636240703177823, 'Tony Gilroy': 0.15729606759831005, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0, 'Richard Jenkins': 0.0, 'Frank Langella': 0.0, 'Sean Penn': 0.13429522752497228, 'Brad Pitt': 0.24757033248081844, 'Mickey Rourke': 0.0, 'Josh Brolin': 0.13429522752497228, 'Robert Downey Jr.': 0.0, 'Heath Ledger': 0.13304013194062672, 'Michael Shannon': 0.11962432031636185, 'Anne Hathaway': 0.0, 'Angelina Jolie': 0.19634888438133874, 'Melissa Leo': 0.0, 'Amy Adams': 0.16846501914375217, 'Viola Davis': 0.20191906549853986, 'Taraji P. Henson': 0.2173327346205658, 'Marisa Tomei': 0.16649466804265567, 'David Fincher': 0.21089324618736385, 'Ron Howard': 0.0, 'Gus Van Sant': 0.0, 'Stephen Daldry': 0.0, 'Danny Boyle': 0.0}","{'Leonardo DiCaprio': 0.01887620719929763, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.0, 'Forest Whitaker': 0.05750658472344162, 'Alan Arkin': 0.002806346419164681, 'Jackie Earle Haley': 0.0, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.0, 'Penélope Cruz': 0.03687445127304653, 'Judi Dench': 0.01887620719929763, 'Helen Mirren': 0.0, 'Meryl Streep': 0.0324846356453029, 'Kate Winslet': 0.0, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.1913018938918851, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.01887620719929763, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.0, 'Martin Scorsese': 0.061018437225636525, 'Clint Eastwood': 0.0700907228563067, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0, 'George Clooney': 0.1393243864710063, 'Daniel Day-Lewis': 0.0, 'Johnny Depp': 0.01887620719929763, 'Tommy Lee Jones': 0.0, 'Viggo Mortensen': 0.0, 'Casey Affleck': 0.0, 'Javier Bardem': 0.01887620719929763, 'Philip Seymour Hoffman': 0.0, 'Hal Holbrook': 0.0, 'Tom Wilkinson': 0.0, 'Julie Christie': 0.0, 'Marion Cotillard': 0.13169446883230904, 'Laura Linney': 0.07023705004389816, 'Ellen Page': 0.0, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.0, 'Amy Ryan': 0.01887620719929763, 'Tilda Swinton': 0.04959969062251767, 'Julian Schnabel': 0.0, 'Jason Reitman': 0.0, 'Tony Gilroy': 0.01887620719929763, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0, 'Richard Jenkins': 0.0, 'Frank Langella': 0.0, 'Sean Penn': 0.0, 'Brad Pitt': 0.1624284041974999, 'Mickey Rourke': 0.0, 'Josh Brolin': 0.0, 'Robert Downey Jr.': 0.0, 'Heath Ledger': 0.0, 'Michael Shannon': 0.0, 'Anne Hathaway': 0.0, 'Angelina Jolie': 0.0, 'Melissa Leo': 0.0, 'Amy Adams': 0.0, 'Viola Davis': 0.07831117521635518, 'Taraji P. Henson': 0.015970567331410182, 'Marisa Tomei': 0.053994732221246705, 'David Fincher': 0.0, 'Ron Howard': 0.0, 'Gus Van Sant': 0.0, 'Stephen Daldry': 0.0, 'Danny Boyle': 0.0}"
3,2010,89,147,3.303370786516854,0.037538304392236974,0.3818770226537217,0.2623189544537859,0.1485820027672375,-0.06640017765933835,"{'Leonardo DiCaprio': 0.05681818181818182, 'Ryan Gosling': 0.011363636363636364, ""Peter O'Toole"": 0.0, 'Will Smith': 0.022727272727272728, 'Forest Whitaker': 0.10227272727272728, 'Alan Arkin': 0.022727272727272728, 'Jackie Earle Haley': 0.045454545454545456, 'Djimon Hounsou': 0.011363636363636364, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.045454545454545456, 'Penélope Cruz': 0.045454545454545456, 'Judi Dench': 0.045454545454545456, 'Helen Mirren': 0.05681818181818182, 'Meryl Streep': 0.07954545454545454, 'Kate Winslet': 0.011363636363636364, 'Adriana Barraza': 0.011363636363636364, 'Cate Blanchett': 0.17045454545454547, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.03409090909090909, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.03409090909090909, 'Martin Scorsese': 0.06818181818181818, 'Clint Eastwood': 0.09090909090909091, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.022727272727272728, 'George Clooney': 0.07954545454545454, 'Daniel Day-Lewis': 0.03409090909090909, 'Johnny Depp': 0.125, 'Tommy Lee Jones': 0.011363636363636364, 'Viggo Mortensen': 0.11363636363636365, 'Casey Affleck': 0.011363636363636364, 'Javier Bardem': 0.09090909090909091, 'Philip Seymour Hoffman': 0.045454545454545456, 'Hal Holbrook': 0.011363636363636364, 'Tom Wilkinson': 0.022727272727272728, 'Julie Christie': 0.05681818181818182, 'Marion Cotillard': 0.11363636363636365, 'Laura Linney': 0.06818181818181818, 'Ellen Page': 0.06818181818181818, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.011363636363636364, 'Amy Ryan': 0.05681818181818182, 'Tilda Swinton': 0.045454545454545456, 'Julian Schnabel': 0.011363636363636364, 'Jason Reitman': 0.011363636363636364, 'Tony Gilroy': 0.03409090909090909, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0, 'Richard Jenkins': 0.03409090909090909, 'Frank Langella': 0.03409090909090909, 'Sean Penn': 0.045454545454545456, 'Brad Pitt': 0.17045454545454547, 'Mickey Rourke': 0.022727272727272728, 'Josh Brolin': 0.09090909090909091, 'Robert Downey Jr.': 0.10227272727272728, 'Heath Ledger': 0.011363636363636364, 'Michael Shannon': 0.03409090909090909, 'Anne Hathaway': 0.011363636363636364, 'Angelina Jolie': 0.03409090909090909, 'Melissa Leo': 0.022727272727272728, 'Amy Adams': 0.06818181818181818, 'Viola Davis': 0.09090909090909091, 'Taraji P. Henson': 0.06818181818181818, 'Marisa Tomei': 0.045454545454545456, 'David Fincher': 0.03409090909090909, 'Ron Howard': 0.0, 'Gus Van Sant': 0.0, 'Stephen Daldry': 0.0, 'Danny Boyle': 0.0, 'Jeff Bridges': 0.022727272727272728, 'Colin Firth': 0.0, 'Morgan Freeman': 0.10227272727272728, 'Jeremy Renner': 0.0, 'Matt Damon': 0.1590909090909091, 'Woody Harrelson': 0.0, 'Christopher Plummer': 0.0, 'Stanley Tucci': 0.0, 'Christoph Waltz': 0.0, 'Sandra Bullock': 0.0, 'Carey Mulligan': 0.022727272727272728, 'Gabourey Sidibe': 0.0, 'Vera Farmiga': 0.0, 'Maggie Gyllenhaal': 0.0, 'Anna Kendrick': 0.011363636363636364, ""Mo'Nique"": 0.0, 'James Cameron': 0.07954545454545454, 'Kathryn Bigelow': 0.0, 'Quentin Tarantino': 0.011363636363636364, 'Lee Daniels': 0.0}","{'Leonardo DiCaprio': 0.21908855393311355, 'Ryan Gosling': 0.1468197601010101, ""Peter O'Toole"": 0.0, 'Will Smith': 0.19851685872812636, 'Forest Whitaker': 0.28002709211318483, 'Alan Arkin': 0.23755107252298266, 'Jackie Earle Haley': 0.22254784688995216, 'Djimon Hounsou': 0.17692088246481552, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.21142045454545455, 'Penélope Cruz': 0.23622397155916708, 'Judi Dench': 0.20526257722859664, 'Helen Mirren': 0.23622397155916708, 'Meryl Streep': 0.27280058651026395, 'Kate Winslet': 0.1671307941070787, 'Adriana Barraza': 0.15896274777853725, 'Cate Blanchett': 0.33034446022727276, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.20829601433049713, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.23106060606060608, 'Martin Scorsese': 0.24162337662337666, 'Clint Eastwood': 0.2781848086124402, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.22733382209188663, 'George Clooney': 0.26593767867352774, 'Daniel Day-Lewis': 0.2042709705753184, 'Johnny Depp': 0.30640645586297766, 'Tommy Lee Jones': 0.2042709705753184, 'Viggo Mortensen': 0.3020292207792208, 'Casey Affleck': 0.16913636363636364, 'Javier Bardem': 0.2876468769325913, 'Philip Seymour Hoffman': 0.23622397155916708, 'Hal Holbrook': 0.1994532590051458, 'Tom Wilkinson': 0.17766424751718868, 'Julie Christie': 0.24727538543328018, 'Marion Cotillard': 0.27105186480186483, 'Laura Linney': 0.2594116006692694, 'Ellen Page': 0.25472343921139107, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.1626311188811189, 'Amy Ryan': 0.25472343921139107, 'Tilda Swinton': 0.27105186480186483, 'Julian Schnabel': 0.17993230174081237, 'Jason Reitman': 0.1930780406807804, 'Tony Gilroy': 0.20231622444541109, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0, 'Richard Jenkins': 0.24727538543328018, 'Frank Langella': 0.18545653907496015, 'Sean Penn': 0.22254784688995216, 'Brad Pitt': 0.33034446022727276, 'Mickey Rourke': 0.21908855393311355, 'Josh Brolin': 0.24727538543328018, 'Robert Downey Jr.': 0.3020292207792208, 'Heath Ledger': 0.21355601469237834, 'Michael Shannon': 0.20526257722859664, 'Anne Hathaway': 0.21355601469237834, 'Angelina Jolie': 0.2487299465240642, 'Melissa Leo': 0.19220041322314052, 'Amy Adams': 0.256267217630854, 'Viola Davis': 0.2745720188902007, 'Taraji P. Henson': 0.2642755681818182, 'Marisa Tomei': 0.23889316897791474, 'David Fincher': 0.2502017213555675, 'Ron Howard': 0.0, 'Gus Van Sant': 0.0, 'Stephen Daldry': 0.0, 'Danny Boyle': 0.0, 'Jeff Bridges': 0.23361376192867908, 'Colin Firth': 0.0, 'Morgan Freeman': 0.30640645586297766, 'Jeremy Renner': 0.0, 'Matt Damon': 0.32778365045806906, 'Woody Harrelson': 0.0, 'Christopher Plummer': 0.0, 'Stanley Tucci': 0.0, 'Christoph Waltz': 0.0, 'Sandra Bullock': 0.0, 'Carey Mulligan': 0.18464668519253674, 'Gabourey Sidibe': 0.0, 'Vera Farmiga': 0.0, 'Maggie Gyllenhaal': 0.0, 'Anna Kendrick': 0.011363636363636364, ""Mo'Nique"": 0.0, 'James Cameron': 0.28570331695331697, 'Kathryn Bigelow': 0.0, 'Quentin Tarantino': 0.011363636363636364, 'Lee Daniels': 0.0}","{'Leonardo DiCaprio': 0.02222471015574464, 'Ryan Gosling': 0.0, ""Peter O'Toole"": 0.0, 'Will Smith': 0.0008210180623973727, 'Forest Whitaker': 0.03929190294785908, 'Alan Arkin': 0.00035909173840208326, 'Jackie Earle Haley': 0.005960732782833095, 'Djimon Hounsou': 0.0, 'Eddie Murphy': 0.0, 'Mark Wahlberg': 0.018913940465664605, 'Penélope Cruz': 0.01181485703429277, 'Judi Dench': 0.015673981191222573, 'Helen Mirren': 0.03136724386724388, 'Meryl Streep': 0.028579241784570945, 'Kate Winslet': 0.0, 'Adriana Barraza': 0.0, 'Cate Blanchett': 0.073614451553323, 'Abigail Breslin': 0.0, 'Jennifer Hudson': 0.0026210379658655517, 'Rinko Kikuchi': 0.0, 'Alejandro González Iñárritu': 0.004201101928374656, 'Martin Scorsese': 0.030074463009416, 'Clint Eastwood': 0.0439246606174506, 'Stephen Frears': 0.0, 'Paul Greengrass': 0.0, 'George Clooney': 0.027683864086685404, 'Daniel Day-Lewis': 0.0, 'Johnny Depp': 0.04940817918874345, 'Tommy Lee Jones': 0.0, 'Viggo Mortensen': 0.046117947273903385, 'Casey Affleck': 0.0, 'Javier Bardem': 0.04322835384747609, 'Philip Seymour Hoffman': 0.004448736129770613, 'Hal Holbrook': 0.0, 'Tom Wilkinson': 0.0, 'Julie Christie': 0.0, 'Marion Cotillard': 0.0562416699172185, 'Laura Linney': 0.010133796164360425, 'Ellen Page': 0.006546907173866418, 'Ruby Dee': 0.0, 'Saoirse Ronan': 0.0, 'Amy Ryan': 0.012970822571136052, 'Tilda Swinton': 0.0039017017465293327, 'Julian Schnabel': 0.0, 'Jason Reitman': 0.0, 'Tony Gilroy': 0.0027541424093148227, 'Joel Coen and Ethan Coen': 0.0, 'Paul Thomas Anderson': 0.0, 'Richard Jenkins': 0.0, 'Frank Langella': 0.015673981191222573, 'Sean Penn': 0.015673981191222573, 'Brad Pitt': 0.07132684887387081, 'Mickey Rourke': 0.0020620351145429518, 'Josh Brolin': 0.05581125669291812, 'Robert Downey Jr.': 0.029496589704269955, 'Heath Ledger': 0.0, 'Michael Shannon': 0.003901079763148729, 'Anne Hathaway': 0.0, 'Angelina Jolie': 0.0014672587948450018, 'Melissa Leo': 0.0, 'Amy Adams': 0.027230591885764304, 'Viola Davis': 0.035262933107760706, 'Taraji P. Henson': 0.03342170281825455, 'Marisa Tomei': 0.007780833035535228, 'David Fincher': 0.0, 'Ron Howard': 0.0, 'Gus Van Sant': 0.0, 'Stephen Daldry': 0.0, 'Danny Boyle': 0.0, 'Jeff Bridges': 0.0, 'Colin Firth': 0.0, 'Morgan Freeman': 0.03915281717005854, 'Jeremy Renner': 0.0, 'Matt Damon': 0.0845335162341432, 'Woody Harrelson': 0.0, 'Christopher Plummer': 0.0, 'Stanley Tucci': 0.0, 'Christoph Waltz': 0.0, 'Sandra Bullock': 0.0, 'Carey Mulligan': 0.0, 'Gabourey Sidibe': 0.0, 'Vera Farmiga': 0.0, 'Maggie Gyllenhaal': 0.0, 'Anna Kendrick': 0.0, ""Mo'Nique"": 0.0, 'James Cameron': 0.0, 'Kathryn Bigelow': 0.0, 'Quentin Tarantino': 0.0, 'Lee Daniels': 0.0}"
