Martin Scorsese,Quentin Tarantino
Clint Eastwood,George Clooney
Clint Eastwood,Hal Holbrook
Clint Eastwood,Amy Ryan
Clint Eastwood,Morgan Freeman
Clint Eastwood,Matt Damon
Paul Greengrass,Amy Ryan
Paul Greengrass,Matt Damon
George Clooney,Tilda Swinton
George Clooney,Jason Reitman
George Clooney,Brad Pitt
George Clooney,Angelina Jolie
George Clooney,Philip Seymour Hoffman
George Clooney,Michael Shannon
George Clooney,Viola Davis
George Clooney,Marisa Tomei
George Clooney,Matt Damon
Daniel Day-Lewis,Marion Cotillard
Johnny Depp,Marion Cotillard
Johnny Depp,Heath Ledger
Johnny Depp,Viggo Mortensen
Johnny Depp,Brad Pitt
Johnny Depp,Robert Downey Jr.
Johnny Depp,Anne Hathaway
Johnny Depp,Angelina Jolie
Johnny Depp,Morgan Freeman
Johnny Depp,Matt Damon
Johnny Depp,James Cameron
Johnny Depp,Richard Jenkins
Johnny Depp,Geoffrey Rush
Tommy Lee Jones,Javier Bardem
Tommy Lee Jones,Stanley Tucci
Viggo Mortensen,Sean Penn
Viggo Mortensen,Josh Brolin
Viggo Mortensen,Marisa Tomei
Viggo Mortensen,Brad Pitt
Viggo Mortensen,Robert Downey Jr.
Viggo Mortensen,Morgan Freeman
Viggo Mortensen,Matt Damon
Viggo Mortensen,James Cameron
Casey Affleck,Sean Penn
Casey Affleck,Gabourey Sidibe
Javier Bardem,Tilda Swinton
Javier Bardem,Richard Jenkins
Javier Bardem,Brad Pitt
Javier Bardem,Viola Davis
Javier Bardem,Matt Damon
Philip Seymour Hoffman,Amy Adams
Philip Seymour Hoffman,Viola Davis
Philip Seymour Hoffman,Amy Ryan
Philip Seymour Hoffman,Brad Pitt
Philip Seymour Hoffman,Marisa Tomei
Hal Holbrook,Christoph Waltz
Tom Wilkinson,Tony Gilroy
Tom Wilkinson,Jeremy Renner
Tom Wilkinson,Christoph Waltz
Tom Wilkinson,James Franco
Tom Wilkinson,Helena Bonham Carter
Julie Christie,Marion Cotillard
Julie Christie,Laura Linney
Julie Christie,Ellen Page
Marion Cotillard,Laura Linney
Marion Cotillard,Ellen Page
Marion Cotillard,Matt Damon
Marion Cotillard,John Hawkes
Laura Linney,Ellen Page
Laura Linney,Marisa Tomei
Amy Ryan,Michael Shannon
Amy Ryan,Matt Damon
Tilda Swinton,Matt Damon
Tony Gilroy,Viola Davis
Richard Jenkins,Brad Pitt
Richard Jenkins,Viola Davis
Richard Jenkins,Woody Harrelson
Frank Langella,Josh Brolin
Frank Langella,Carey Mulligan
Sean Penn,Josh Brolin
Sean Penn,Marisa Tomei
Sean Penn,Brad Pitt
Brad Pitt,Angelina Jolie
Brad Pitt,Viola Davis
Brad Pitt,Taraji P. Henson
Brad Pitt,David Fincher
Brad Pitt,Robert Downey Jr.
Brad Pitt,Morgan Freeman
Brad Pitt,Matt Damon
Brad Pitt,James Cameron
Brad Pitt,Michael Shannon
Mickey Rourke,Robert Downey Jr.
Mickey Rourke,Michael Shannon
Josh Brolin,Marisa Tomei
Josh Brolin,Michael Shannon
Josh Brolin,Jeff Bridges
Josh Brolin,Matt Damon
Josh Brolin,Carey Mulligan
Robert Downey Jr.,Amy Adams
Robert Downey Jr.,Morgan Freeman
Robert Downey Jr.,Matt Damon
Robert Downey Jr.,James Cameron
Michael Shannon,Viola Davis
Anne Hathaway,Jesse Eisenberg
Melissa Leo,Amy Adams
Amy Adams,Viola Davis
Viola Davis,Stephen Daldry
Viola Davis,Sandra Bullock
Taraji P. Henson,David Fincher
David Fincher,Christopher Plummer
Ron Howard,Gus Van Sant
Ron Howard,Quentin Tarantino
Gus Van Sant,James Franco
Stephen Daldry,Sandra Bullock
Jeff Bridges,Matt Damon
Colin Firth,Tom Hooper
Morgan Freeman,Matt Damon
Morgan Freeman,James Cameron
Jeremy Renner,Natalie Portman
Matt Damon,James Cameron
Matt Damon,John Hawkes
Matt Damon,Mark Ruffalo
Woody Harrelson,Quentin Tarantino
Christopher Plummer,Helena Bonham Carter
Christoph Waltz,James Franco
Vera Farmiga,John Hawkes
Anna Kendrick,Quentin Tarantino
James Franco,Natalie Portman
John Hawkes,Mark Ruffalo
Natalie Portman,Darren Aronofsky
