Cate Blanchett,Julie Christie
Cate Blanchett,Marion Cotillard
Cate Blanchett,Laura Linney
Cate Blanchett,Ellen Page
Cate Blanchett,Tilda Swinton
Cate Blanchett,Brad Pitt
Cate Blanchett,Taraji P. Henson
Cate Blanchett,David Fincher
Cate Blanchett,Johnny Depp
Cate Blanchett,Viggo Mortensen
Cate Blanchett,Robert Downey Jr.
Cate Blanchett,Morgan Freeman
Cate Blanchett,Matt Damon
Cate Blanchett,James Cameron
Cate Blanchett,Saoirse Ronan
Abigail Breslin,Johnny Depp
Jennifer Hudson,Taraji P. Henson
Alejandro González Iñárritu,Martin Scorsese
Alejandro González Iñárritu,Clint Eastwood
Alejandro González Iñárritu,Javier Bardem
Alejandro González Iñárritu,Alexander Payne
Alejandro González Iñárritu,Woody Allen
Martin Scorsese,Clint Eastwood
Martin Scorsese,George Clooney
Martin Scorsese,Julian Schnabel
Martin Scorsese,Johnny Depp
Martin Scorsese,Sean Penn
Martin Scorsese,Josh Brolin
Martin Scorsese,Ron Howard
Martin Scorsese,Quentin Tarantino
Martin Scorsese,David Fincher
Martin Scorsese,Danny Boyle
Martin Scorsese,Jeff Bridges
Martin Scorsese,James Cameron
Martin Scorsese,Glenn Close
Martin Scorsese,Alexander Payne
Martin Scorsese,Woody Allen
Clint Eastwood,George Clooney
Clint Eastwood,Hal Holbrook
Clint Eastwood,Amy Ryan
Clint Eastwood,Morgan Freeman
Clint Eastwood,Matt Damon
Clint Eastwood,Amy Adams
Clint Eastwood,Jeff Bridges
Clint Eastwood,Glenn Close
Clint Eastwood,Woody Allen
Paul Greengrass,Amy Ryan
Paul Greengrass,Matt Damon
George Clooney,Tilda Swinton
George Clooney,Jason Reitman
George Clooney,Brad Pitt
George Clooney,Angelina Jolie
George Clooney,Philip Seymour Hoffman
George Clooney,Michael Shannon
George Clooney,Viola Davis
George Clooney,Marisa Tomei
George Clooney,Matt Damon
George Clooney,Jean Dujardin
George Clooney,Bérénice Bejo
George Clooney,Michel Hazanavicius
Daniel Day-Lewis,Marion Cotillard
Daniel Day-Lewis,Tommy Lee Jones
Daniel Day-Lewis,Hal Holbrook
Daniel Day-Lewis,John Hawkes
Johnny Depp,Marion Cotillard
Johnny Depp,Heath Ledger
Johnny Depp,Viggo Mortensen
Johnny Depp,Brad Pitt
Johnny Depp,Robert Downey Jr.
Johnny Depp,Anne Hathaway
Johnny Depp,Angelina Jolie
Johnny Depp,Morgan Freeman
Johnny Depp,Matt Damon
Johnny Depp,James Cameron
Johnny Depp,Richard Jenkins
Johnny Depp,Geoffrey Rush
Johnny Depp,Mickey Rourke
Johnny Depp,Helena Bonham Carter
Johnny Depp,Jonah Hill
Tommy Lee Jones,Javier Bardem
Tommy Lee Jones,Stanley Tucci
Tommy Lee Jones,Hal Holbrook
Tommy Lee Jones,Josh Brolin
Tommy Lee Jones,John Hawkes
Viggo Mortensen,Sean Penn
Viggo Mortensen,Josh Brolin
Viggo Mortensen,Marisa Tomei
Viggo Mortensen,Brad Pitt
Viggo Mortensen,Robert Downey Jr.
Viggo Mortensen,Morgan Freeman
Viggo Mortensen,Matt Damon
Viggo Mortensen,James Cameron
Viggo Mortensen,Amy Adams
Casey Affleck,Sean Penn
Casey Affleck,Gabourey Sidibe
Casey Affleck,Anna Kendrick
Javier Bardem,Tilda Swinton
Javier Bardem,Richard Jenkins
Javier Bardem,Brad Pitt
Javier Bardem,Viola Davis
Javier Bardem,Matt Damon
Javier Bardem,Terrence Malick
Philip Seymour Hoffman,Amy Adams
Philip Seymour Hoffman,Viola Davis
Philip Seymour Hoffman,Amy Ryan
Philip Seymour Hoffman,Brad Pitt
Philip Seymour Hoffman,Marisa Tomei
Philip Seymour Hoffman,Paul Thomas Anderson
Philip Seymour Hoffman,Jonah Hill
Hal Holbrook,Christoph Waltz
Hal Holbrook,Gus Van Sant
Hal Holbrook,Matt Damon
Hal Holbrook,John Hawkes
Tom Wilkinson,Tony Gilroy
Tom Wilkinson,Jeremy Renner
Tom Wilkinson,Christoph Waltz
Tom Wilkinson,James Franco
Tom Wilkinson,Helena Bonham Carter
Julie Christie,Marion Cotillard
Julie Christie,Laura Linney
Julie Christie,Ellen Page
Julie Christie,Richard Jenkins
Julie Christie,Stanley Tucci
Julie Christie,Anna Kendrick
Julie Christie,Nick Nolte
Marion Cotillard,Laura Linney
Marion Cotillard,Ellen Page
Marion Cotillard,Matt Damon
Marion Cotillard,John Hawkes
Marion Cotillard,Anne Hathaway
Marion Cotillard,Amy Adams
Marion Cotillard,Morgan Freeman
Marion Cotillard,Christian Bale
Marion Cotillard,Jennifer Lawrence
Marion Cotillard,Gary Oldman
Laura Linney,Ellen Page
Laura Linney,Marisa Tomei
Ellen Page,Jesse Eisenberg
Ellen Page,Woody Allen
Amy Ryan,Michael Shannon
Amy Ryan,Matt Damon
Tilda Swinton,Matt Damon
Tony Gilroy,Viola Davis
Tony Gilroy,Jeremy Renner
Tony Gilroy,Matt Damon
Paul Thomas Anderson,Amy Adams
Richard Jenkins,Brad Pitt
Richard Jenkins,Viola Davis
Richard Jenkins,Woody Harrelson
Richard Jenkins,Stanley Tucci
Richard Jenkins,Anna Kendrick
Richard Jenkins,Nick Nolte
Frank Langella,Josh Brolin
Frank Langella,Carey Mulligan
Sean Penn,Josh Brolin
Sean Penn,Marisa Tomei
Sean Penn,Brad Pitt
Brad Pitt,Angelina Jolie
Brad Pitt,Viola Davis
Brad Pitt,Taraji P. Henson
Brad Pitt,David Fincher
Brad Pitt,Robert Downey Jr.
Brad Pitt,Morgan Freeman
Brad Pitt,Matt Damon
Brad Pitt,James Cameron
Brad Pitt,Michael Shannon
Brad Pitt,Jean Dujardin
Brad Pitt,Jonah Hill
Brad Pitt,Bérénice Bejo
Brad Pitt,Michel Hazanavicius
Mickey Rourke,Robert Downey Jr.
Mickey Rourke,Michael Shannon
Josh Brolin,Marisa Tomei
Josh Brolin,Michael Shannon
Josh Brolin,Jeff Bridges
Josh Brolin,Matt Damon
Josh Brolin,Carey Mulligan
Robert Downey Jr.,Amy Adams
Robert Downey Jr.,Morgan Freeman
Robert Downey Jr.,Matt Damon
Robert Downey Jr.,James Cameron
Robert Downey Jr.,Jeremy Renner
Robert Downey Jr.,Mark Ruffalo
Michael Shannon,Viola Davis
Michael Shannon,James Franco
Anne Hathaway,Jesse Eisenberg
Anne Hathaway,Amy Adams
Anne Hathaway,Morgan Freeman
Anne Hathaway,Christian Bale
Anne Hathaway,Jennifer Lawrence
Anne Hathaway,Helena Bonham Carter
Anne Hathaway,Tom Hooper
Anne Hathaway,Gary Oldman
Melissa Leo,Amy Adams
Melissa Leo,Jesse Eisenberg
Amy Adams,Viola Davis
Amy Adams,Jennifer Lawrence
Viola Davis,Stephen Daldry
Viola Davis,Sandra Bullock
Viola Davis,Maggie Gyllenhaal
Taraji P. Henson,David Fincher
David Fincher,Christopher Plummer
David Fincher,Danny Boyle
David Fincher,James Cameron
Ron Howard,Gus Van Sant
Ron Howard,Quentin Tarantino
Gus Van Sant,James Franco
Gus Van Sant,Matt Damon
Stephen Daldry,Sandra Bullock
Stephen Daldry,Danny Boyle
Stephen Daldry,Kenneth Branagh
Stephen Daldry,Max von Sydow
Danny Boyle,James Cameron
Danny Boyle,Kenneth Branagh
Jeff Bridges,Matt Damon
Jeff Bridges,Glenn Close
Jeff Bridges,Woody Allen
Colin Firth,Tom Hooper
Colin Firth,Stanley Tucci
Colin Firth,Kenneth Branagh
Morgan Freeman,Matt Damon
Morgan Freeman,James Cameron
Morgan Freeman,Christian Bale
Morgan Freeman,Gary Oldman
Jeremy Renner,Natalie Portman
Jeremy Renner,Matt Damon
Jeremy Renner,Mark Ruffalo
Matt Damon,James Cameron
Matt Damon,John Hawkes
Matt Damon,Mark Ruffalo
Woody Harrelson,Quentin Tarantino
Woody Harrelson,Stanley Tucci
Woody Harrelson,Gabourey Sidibe
Woody Harrelson,Jennifer Lawrence
Christopher Plummer,Helena Bonham Carter
Stanley Tucci,Anna Kendrick
Stanley Tucci,Jennifer Lawrence
Stanley Tucci,Nick Nolte
Christoph Waltz,James Franco
Christoph Waltz,Quentin Tarantino
Christoph Waltz,Jonah Hill
Vera Farmiga,John Hawkes
Anna Kendrick,Quentin Tarantino
Anna Kendrick,Nick Nolte
Kathryn Bigelow,Jessica Chastain
Quentin Tarantino,Jonah Hill
Lee Daniels,Nicole Kidman
Jesse Eisenberg,Woody Allen
James Franco,Natalie Portman
James Franco,Jessica Chastain
Christian Bale,Gary Oldman
John Hawkes,Mark Ruffalo
Jennifer Lawrence,Jacki Weaver
Jennifer Lawrence,David O. Russell
Natalie Portman,Darren Aronofsky
Helena Bonham Carter,Tom Hooper
Jacki Weaver,David O. Russell
Jean Dujardin,Bérénice Bejo
Jean Dujardin,Michel Hazanavicius
Gary Oldman,Jessica Chastain
Glenn Close,Woody Allen
Bérénice Bejo,Michel Hazanavicius
Alexander Payne,Woody Allen
